Austral Lineas Aereas,AU,AUT,AUSTRAL,AR,Y
Air Uganda International Ltd.,\N,AUX,\N,UG,N
Australian Airlines,AO,AUZ,AUSTRALIAN,AS,N
Aviation Beaufort,\N,AVB,BEAUPAIR,UK,N
Aviair Aviation Ltd.,\N,AVF,CARIBOO,CA,N
Air Falcon,\N,AVG,DJIBOUTI FALCON,DJ,N
AV8 Helicopters,\N,AVH,KENT HELI,UK,N
Avia Traffic Company,\N,AVJ,ATOMIC,KG,N
AV8 Helicopters,\N,AVK,AVIATE-COPTER,SF,N
Air Vanuatu,NF,AVN,AIR VAN,NH,Y
Aviation at Work,\N,AVO,AVIATION WORK,SF,N
Avcorp Registrations,\N,AVP,AVCORP,UK,N
Alfa Aerospace,\N,LFP,ALFA-SPACE,AS,N
Atlantic Airfreight Aviation,\N,LFR,LANFREIGHT,TP,N
Aerolift Company,\N,LFT,LIFTCO,SL,N
Avialsa T-35,\N,AVS,AVIALSA,SP,N
Asia Avia Airlines,\N,AVT,ASIAVIA,ID,N
Avia Sud A,\N,AVU,AVIASUD,FR,N
Airvantage Incorporated,\N,AVV,AIRVANTAGE,US,N
Aviator Airways,\N,AVW,AVIATOR,GR,N
Aviapaslauga,\N,AVX,PASLAUGA,LH,N
ASL,\N,XXX,\N,BE,N
Air Yugoslavia,\N,YRG,YUGAIR,RB,N
Airlink Zambia,K8,ZAK,\N,ZA,N
Agence Nationale des Aerodromes et de la Meteorologie,\N,ZZM,\N,IV,N
Airbus Transport International,\N,BGA,BELOUGA,FR,N
Air Bangladesh,B9,BGD,AIR BANGLA,BG,Y
Aviodetachment-28,\N,BGF,BULGARIAN,BU,N
Aero BG,\N,BGG,AERO BG,MX,N
Aerotaxis De La Bahia,\N,BHC,BAHIA,MX,N
Air Mediterranee,DR,BIE,MEDITERRANEE,FR,Y
Aviaservice,\N,BIV,AVIASERVICE,GG,N
Aerolineas De El Salvador,\N,SZA,AESA,ES,N
Swaziland Airlink,\N,SZL,SWAZILINK,WZ,N
Air Moorea,\N,TAH,AIR MOOREA,FR,Y
Air Valencia,\N,AVZ,AIR VALENCIA,SP,N
Airwork,\N,AWK,AIRWORK,NZ,N
Australian Wetleasing,\N,AWL,AUSSIEWORLD,AS,N
Air Niamey,\N,AWN,AIR NIAMEY,NG,N
Awood Air Ltd.,\N,AWO,AWOOD AIR,CA,N
Arctic Wings And Rotors Ltd.,\N,AWR,ARCTIC WINGS,CA,N
Auo Airclub AIST-M,\N,ISM,STORK,RS,N
Arab Wings,\N,AWS,ARAB WINGS,JO,N
Air West,\N,AWT,AIR WEST,CA,N
Aeroline GmbH,7E,AWU,SYLT-AIR,GM,Y
Air Wales,6G,AWW,RED DRAGON,UK,Y
Air Caraïbes,TX,FWI,FRENCH WEST,FR,Y
AirWest,\N,AWZ, ,SU,N
Air India Express,IX,AXB,EXPRESS INDIA,IN,Y
Air Express,\N,AXD,AIR SUDEX,SU,N
Asian Express Airlines,HJ,AXF,FREIGHTEXPRESS,AS,N
Aeromexhaga,\N,AXH,AEROMEXHAGA,MX,N
African Express Airways,\N,AXK,EXPRESS JET,KE,N
Air Exel,XT,AXL,EXEL COMMUTER,NL,Y
AirAsia,AK,AXM,ASIAN EXPRESS,MY,Y
Alexandair,\N,AXN,ALEXANDROS,GR,N
Aeromax,\N,AXP,AEROMAX SPAIN,SP,N
Action Airlines (Action Air Charter),\N,AXQ,ACTION AIR,US,N
Alberni Airways,\N,BNI,ALBERNI,CA,N
Aerolineas Bonanza,\N,BNZ,AERO BONANZA,MX,N
Aerobona,\N,BOC,AEROBONA,MX,N
Aboitiz Air,\N,BOI,ABAIR,RP,N
Altus Airlines,\N,AXS,ALTUS,US,N
Aviaxess,\N,AXV,AXAVIA,FR,N
Avioimpex A.D.p.o.,\N,AXX,IMPEX,MK,N
Axis Airways,6V,AXY,AXIS,FR,N
Aladia Airlines,\N,AYD,AIRLINES ALADIA,MX,N
Aykavia Aircompany,\N,AYK,\N,AM,N
Awsaj Aviation Services,\N,AYS,\N,LY,N
Ayeet Aviation & Tourism,\N,AYT,AYEET,IS,N
Atlant-Soyuz Airlines,3G,AYZ,ATLANT-SOYUZ,RS,Y
Alitalia,AZ,AZA,ALITALIA,IT,Y
Azamat,\N,AZB,TUMARA,KZ,N
Arcus-Air Logistic,ZE,AZE,ARCUS AIR,GM,N
Air Zermatt AG,\N,AZF,AIR ZERMATT,SZ,N
Azalhelikopter,\N,AZK,AZALHELICOPTER,AJ,N
Africa One,\N,AZL,SKY AFRICA,ZA,N
Aerocozumel,\N,AZM,AEROCOZUMEL,MX,N
Amaszonas,Z8,AZN,\N,BL,Y
Arizona Pacific Airways,\N,AZP,ARIZONA PACIFIC,US,N
Aviacon Zitotrans Air Company,\N,AZS,ZITOTRANS,RS,N
Azov Avia Airlines,\N,AZV,AZOV AVIA,UP,N
Air Zimbabwe,UM,AZW,AIR ZIMBABWE,ZI,Y
Aero Jomacha,\N,MHC,AERO JOMACHA,MX,N
Air Memphis,\N,MHS,AIR MEMPHIS,EG,N
Air Memphis,\N,MHU,MEPHIS UGANDA,UG,N
Air Marrakech Service,\N,MKH,AIR MARRAKECH,MO,N
Air Max Africa,\N,AZX,AZIMA,GB,N
Azza Transport,\N,AZZ,AZZA TRANSPORT,SU,N
Air Continental Inc,\N,NAR,NIGHT AIR,US,N
Antanik-Air,\N,NAU,ANTANIK,UP,N
Air Newark,\N,NER,NEWAIR,US,N
Aircraft Support and Services,\N,NFF,\N,LE,N
Aerobanana,\N,OBA,AEROBANANA,MX,N
Amako Airlines,\N,OBK,AMAKO AIR,NI,N
Aserca Airlines,R7,OCA,AROSCA,VE,Y
Afrique CArgo Service Senegal,\N,NFS,\N,SG,N
Angoservice,\N,NGC,ANGOSERVICE,AO,N
Angel Airlines,\N,NGE,ANGEL AIR,TH,N
Angel Flight America,\N,NGF,ANGEL FLIGHT,US,N
Air Atonabee,\N,OUL,CITY EXPRESS,CA,N
Aero Nova,\N,OVA,AERONOVA,SP,N
Amira Air,\N,XPE,EXPERT,AU,N
Aero Express Intercontinental,\N,XSS,INTER EXPRESS,MX,N
Advance Aviation Services,\N,XTJ,\N,US,N
Air Libya Tibesti,\N,TLR,AIR LIBYA,LY,N
Aerovic,\N,OVC,\N,EC,N
Airventure,\N,RVE,AIRVENTURE,BE,N
Aero Servicios,\N,RVI,AERO SERVICIOS,MX,N
Airvallee,\N,RVL,AIR VALLEE,IT,N
Aeromover,\N,OVE,AEROMOVER,MX,N
Aerovias Ejecutivas,\N,OVI,VIAS EJECUTIVAS,MX,N
Aero Servicio Pity,\N,PTD,PITY,MX,N
Aero Copter,\N,PTE,\N,MX,N
Rossiya-Russian Airlines,FV,SDM,PULKOVO,RS,Y
Air Pal,\N,PLL,AIRPAL,SP,N
Air Pullmantur,\N,PLM,PULLMANTUR,SP,N
Aviaexpress,RX,AEH,Avex,HU,N
Aviones Para Servirle,\N,PSG,SERVIAVIONES,MX,N
Avio Sluzba,\N,SLU,AVIO SLUZBA,RB,N
Air Scorpio,\N,SCU,SCORPIO UNIVERS,BU,N
Air Spirit,\N,SIP,AIR SPIRIT,US,N
Alatau Airlines,\N,BMV,OLIGA,KZ,N
Aviateca,\N,GUG,AVIATECA,GT,N
Aroostook Aviation,\N,PXX,PINE STATE,US,N
Aeropycsa,\N,PYC,AEROPYCSA,MX,N
Association of Private Pilots of Kazakhstan,\N,PVK,BORIS,KZ,N
The Amiri Flight,\N,BAH,BAHRAIN,BA,N
Aero Services,\N,BAS,AEROSERV,BB,N
Ababeel Aviation,\N,BBE,BABEL AIR,SU,N
Air Bashkortostan,\N,BBT,AGYDAL,RS,N
Ambulance Air Africa,\N,MCY,MERCY,SF,N
American Eagle Airlines,MQ,EGF,EAGLE FLIGHT,US,Y
Aeropuelche,\N,PUE,PUELCHE,CI,N
Aeroput,\N,PUT,\N,RB,N
Azzurra Air,\N,AZI,AZZURRA,IT,N
Airshop,FF,\N,,NL,N
African Transport Trading and Investment Company,ML,\N,,SU,N
AD Aviation,\N,VUE,FLIGHTVUE,UK,Y
Aero Costa Taxi Aereo,\N,XCT,AEROCOSTAXI,MX,N
Aerovitro,\N,VRO,AEROVITRO,MX,N
Aerotaxi Villa Rica,\N,VRI,VILLARICA,MX,N
Aerovega,\N,VEG,AEROVEGA,MX,N
Aerovilla,\N,VVG,AEROVILLA,CO,N
Aerolineas Villaverde,\N,VLR,VILLAVERDE,MX,N
Aero Air,\N,WIL,WILLIAMETTE,US,N
Aero Ejecutivos,\N,VEJ,VENEJECUTIV,VE,N
Aero Industries Inc,\N,WAB,WABASH,US,N
Aero Servicios Vanguardia,\N,VNG,VANGUARDIA,MX,N
Aero Taxi Los Valles,\N,VAD,VALLES,SP,N
Aero Vilamoura,\N,VMR,AERO VILAMOURA,PO,N
Aero Virel,\N,VLS,VIREL,MX,N
Aeronautical Radio Inc,\N,XAA,\N,US,N
Aerovuelox,\N,VUO,AEROVUELOX,MX,N
Aeronaves TSM,\N,VTM,AERONAVES TSM,MX,N
Air Ivoire,VU,VUN,AIRIVOIRE,IV,Y
Air Botswana,BP,BOT,BOTSWANA,BC,Y
Air-Rep,\N,XPR,\N,US,N
Air Excel,\N,XLL,TINGA-TINGA,TZ,N
Air Evans,\N,VAE,AIR-EVANS,SP,N
Air Sorel,\N,WHY,AIR SOREL,CA,N
Air Net Private Charter,\N,WDR,WIND RIDER,US,N
Air Executive Charter,\N,XEC,\N,GM,N
Air Foyle,GS,UPA,FOYLE,UK,Y
Air Midwest,\N,VTY,VICTORY,NI,N
Air Tahiti,VT,VTA,AIR TAHITI,FP,Y
Air Urga,3N,URG,URGA,UP,N
Air Vardar,\N,VDR,VARDAR,MK,N
Air VIA,VL,VIM,\N,BU,Y
Air Walser,\N,WLR,AIRWALSER,IT,N
Aircompany Rosavia,\N,URA,ROSAVIA,UP,N
Aircraft Performance Group,\N,XLB,\N,US,N
Airwaves Airlink,\N,WLA,AIRLIMITED,ZA,N
Airways Corporation of New Zealand,\N,XFX,AIRCORP,NZ,N
Airways,\N,WAY,GARONNE,FR,N
Airwings oy,\N,WGS,AIRWINGS,FI,N
Airkenya,\N,XAK,SUNEXPRESS,KE,N
Air-Lift Associates,\N,WPK,WOLFPACK,US,N
Airtrans Ltd,\N,VAB,\N,RS,N
ARP 410 Airlines,\N,URP,AIR-ARP,UP,N
Auckland Regional Rescue Helicopter Trust,\N,WPR,WESTPAC RESCUE,NZ,N
Aurora Airlines,\N,URR,AIR AURORA,SI,N
Austro Aereo,\N,UST,AUSTRO AEREO,EC,N
Aviation Partners,\N,WLT,WINGLET,US,N
Avialift Vladivostok,\N,VLV,VLADLIFT,RS,N
Aviacion Comercial de America,\N,VME,AVIAMERICA,MX,N
Aviast Air,\N,VVA,IALSI,RS,N
Aviation North,\N,WLV,WOLVERINE,US,N
Africa West,FK,WTA,WEST TOGO,TO,Y
Avient Air Zambia,\N,VNT,AVIENT,ZA,N
Aviazur,\N,VZR,IAZUR,FR,N
Aviaprad,\N,VID,AVIAPRAD,RS,N
Avirex,G2,VXG,AVIREX-GABON,GB,N
Aviaexpress Aircompany,\N,VXX,EXPRESSAVIA,UP,N
AMR Services Corporation,\N,XAM,ALLIANCE,US,N
Airline Operations Services,\N,XAO,\N,US,N
Airlines 400,\N,VAZ,REMONT AIR,RS,N
ATRAN Cargo Airlines,V8,VAS,ATRAN,RS,Y
Ameravia,\N,VAM,AMERAVIA,UY,N
Angkor Air,\N,VAV,AIR ANGKOR,CB,N
AVB-2004 Ltd,\N,VBC,AIR VICTOR,BU,N
ASECNA,\N,XKX,\N,FR,N
AT and T Aviation Division,\N,XAT,\N,US,N
Avalair,\N,VAI,AIR AVALAIR,RB,N
Averitt Air Charter,\N,VRT,AVERITT,US,N
Avensa,VE,AVE,Avensa,VE,N
Avolar Aerolineas,V5,VLI,AEROVOLAR,MX,N
Avstar Aviation,\N,VSA,STARBIRD,SF,N
AVESCA,\N,VSC,AVESCA,CO,N
Aviaprom Enterprises,\N,XAV,AVIAPROM,RS,N
Avia Trans Air Transport,\N,VTT,VIATRANSPORT,SU,N
Aviostart AS,\N,VSR,AVIOSTART,BU,N
Aviacao Transportes Aereos e Cargas,\N,VTG,ATACARGO,AO,N
Assistance Aeroportuaire de L'Aeroport de Paris,\N,XJA,\N,FR,N
American Flight Service Systems,\N,XFS,\N,US,N
AASANA,\N,XXV,\N,BL,N
Australian air Express,\N,XME,AUS-CARGO,AS,N
AMS Group,\N,XMG,\N,RS,N
Air Caraibes Atlantique,\N,CAJ,CAR LINE,FR,N
Air China Cargo,\N,CAO,AIRCHINA FREIGHT,CH,N
Aerovias Caribe,\N,CBE,AEROCARIBE,MX,N
Aerotaxi del Cabo,\N,CBO,TAXI CABO,MX,N
Air Columbus,\N,CBS,AIR COLUMBUS,UP,N
Aero Cabo,\N,CBV,CABOAEREO,MX,N
Air China,CA,CCA,AIR CHINA,CH,Y
Aerocardal,\N,CDA,CARDAL,CI,N
Aero Condor Peru,Q6,CDP,CONDOR-PERU,PE,Y
Aerotrans,\N,CDU,\N,RS,N
Airline Skol,\N,CDV,SKOL,RS,N
Aerofan,\N,CFF,AEROFAN,SP,N
ACEF,\N,CFM,ACEF,PO,N
Africa One,\N,CFR,\N,CF,N
Aero Calafia,\N,CFV,CALAFIA,MX,N
Air Cargo Belize,\N,CGB,CARGO BELIZE,BH,N
Aero Clube Do Algarve,\N,CGV,CLUBE ALGARVE,PO,N
Air Great Wall,\N,CGW,CHANGCHENG,CH,N
Aircompany Chaika,\N,CHJ,AIR CHAIKA,UP,N
Air Charter Services,\N,CHR,ZAIRE CHARTER,CF,N
Air Charter Professionals,\N,CHV,CHARTAIR,US,N
Asia Continental Airlines,\N,CID,ACID,KZ,N
Arctic Circle Air Service,5F,CIR,AIR ARCTIC,US,N
Aviation Charter Services,\N,CKL,CIRCLE CITY,US,N
Aerovias Castillo,\N,CLL,AEROCASTILLO,MX,N
Aero Club De Portugal,\N,CLP,CLUB PORTUGAL,PO,N
Air Care Alliance,\N,CMF,COMPASSION,US,N
Aero Continente Dominicana,\N,CND,CONDOMINICANA,DR,N
Air Toronto,\N,CNE,CONNECTOR,CA,N
Aquila Air,\N,CNH,CHENANGO,US,N
Air Consul,\N,CNU,AIR CONSUL,SP,N
Allcanada Express,\N,CNX,CANEX,CA,N
ATS Private Company,\N,CPF,TECHSERVICE,UP,N
Air Corridor,QC,CRD,AIR CORRIDOR,MZ,N
Air Central,NV,CRF,AIR CENTRAL,JA,N
Air Cruzal,\N,CRJ,AIR CRUZAL,AO,N
Aerotransportes Corporativos,\N,CRP,AEROTRANSCORP,MX,N
Air Creebec,\N,CRQ,CREE,CA,N
Aero Charter and Transport,\N,CTA,CHAR-TRAN,US,N
Air Tenglong,\N,CTE,TENGLONG,CH,N
Aerlineas Centauro,\N,CTR,CENTAURO,MX,N
Aerocuahonte,\N,CUO,CUAHONTE,MX,N
Air Chathams,CV,CVA,CHATHAM,NZ,Y
Air Marshall Islands,CW,CWM,AIR MARSHALLS,RM,Y
Australian Customs Service,\N,CWP,COASTWATCH,AS,N
Air One Cityliner,\N,CYL,CITYLINER,IT,N
Air Transport,\N,CYO,COYOTE,US,N
Access Air,ZA,CYD,CYCLONE,US,Y
Aerocheyenne,\N,CYE,AEROCHEYENNE,MX,N
Air Algerie,AH,DAH,AIR ALGERIE,AG,Y
Aerovias DAP,\N,DAP,DAP,CI,N
Air Alpha,\N,DBA,DOUBLE-A,US,N
Air Niagara Express,\N,DBD,AIR NIAGARA,CA,N
Aviation Defense Service,\N,DEF,TIRPA,FR,N
Air Service Groningen,\N,DEG,DEGGER,NL,N
Adam Air,KI,DHI,ADAM SKY,ID,Y
Astar Air Cargo,ER,DHL,DAHL,US,N
Archer Aviation,\N,DHM,ARCHER,UK,N
Aeromedica,\N,DIC,AEROMEDICA,MX,N
Aerodin,\N,DIN,AERODIN,MX,N
Antinea Airlines,HO,DJA,ANTINEA,AG,N
Air Djibouti,\N,DJU,AIR DJIB,DJ,N
Air Dolomiti,EN,DLA,DOLOMOTI,IT,Y
Aero Modelo,\N,DLS,AEROMODELO,MX,N
Aerolineas Del Sur,\N,DLU,DEL SUR,CI,N
Aerodinamica de Monterrey,\N,DMC,DINAMICAMONT,MX,N
Aeroservicios Dinamicos,\N,DMI,AERODINAMICO,MX,N
Aerotaxis Dosmil,\N,DML,\N,MX,N
Aerodespachos De El Salvador,\N,DNA,AERODESPACHOS,ES,N
Aeroynamics Malaga,\N,DNC,FLYINGOLIVE,SP,N
Aerodynamics Incorporated,\N,DNJ,DYNAJET,US,N
Aeroflot-Don,D9,DNV,DONAVIA,RS,Y
Air Madrid,NM,DRD,ALADA AIR,SP,Y
Airways Flight Training,\N,DRM,DARTMOOR,UK,N
Aeronaves Del Noreste,\N,DRO,AERONORESTE,MX,N
Addis Air Cargo Services,\N,DSC,ADDIS CARGO,ET,N
Aero Algarve,\N,DSK,SKYBANNER,PO,N
Aex Air,\N,DST,DESERT,US,N
Aero Davinci International,\N,DVI,AERO DAVINCI,MX,N
Aero Dynamics,\N,DYN,AERO DYNAMIC,US,N
Aeroservicios Ecuatorianos,\N,EAE,AECA,EC,N
Aero-Pyrenees,\N,EAP,AERO-PYRENEES,FR,N
Air Transport,\N,EAT,TRANS EUROPE,LO,N
Aero Airlines,EE,EAY,REVAL,EN,N
Aero Ejecutivo De Baja California,\N,EBC,CALIXJET,MX,N
Air City,4F,ECE,AIRCITY,GM,N
Aero Ejecutivos RCG,\N,ECG,EJECTUIVOS RCG,MX,N
Aeronautica Castellana,\N,ECL,AERO CASTELLANA,SP,N
Aerolineas Comerciales,\N,ECM,AERO COMERCIALES,MX,N
Aerolineas Nacionales Del Ecuador,\N,EDA,ANDES,EC,N
Air Este,\N,EET,AESTE,SP,N
Air Mana,\N,EFC,FLIGHT TAXI,FR,N
Aer Lingus,EI,EIN,SHAMROCK,EI,Y
Aeroservicios Ejecutivos Corporativos,\N,EJP,EJECCORPORATIVOS,MX,N
Alpi Eagles,E8,ELG,ALPI EAGLES,IT,N
Arrendoora y Transportadora Aerea,\N,END,ARRENDADORA,MX,N
Eliossola,\N,EOS,ELIOSSOLA,IT,N
Shenzhen Donghai Airlines,\N,EPA,DONGHAI AIR,CH,N
Aeronaves Del Noroeste,\N,ENW,AERONOR,SP,N
Airailes,\N,EOL,EOLE,FR,N
Aero Ermes,\N,EOM,AERO ERMES,MX,N
Aero Transportes Empresariales,\N,EPL,EMPRESARIALES,MX,N
Epps Air Service,\N,EPS,EPPS AIR,US,N
Aero Empresarial,\N,EPE,AEROEMPRESARIAL,MX,N
Avianergo,\N,ERG,AVIANERGO,RS,N
Aero Servicios Regiomontanos,\N,ERI,ASERGIO,MX,N
Aerosec,\N,ERK,AEROSEC,CI,N
Aeromaan,\N,ERM,EOMAAN,MX,N
Aerosaba,\N,ESB,AEROSABA,MX,N
Avitat,\N,ESO,\N,UK,N
Aerolineas Ejecutivas Del Sureste,\N,ESU,ALESUR,MX,N
Aeronautica Le Esperanza,\N,ESZ,ESPERANZA,MX,N
ATTICO,\N,ETC,TRANATTICO,SU,N
Aero Siete,\N,ETE,AEROSIETE,MX,N
Air Atlanta Europe,\N,EUK,SNOWBIRD,UK,N
Air Evex,\N,EVE,SUNBEAM,GM,N
Aeronautical Academy of Europe,\N,EVR,DIANA,PO,N
Air Exchange,\N,EXG,EXCHANGE,US,N
Atlantic Helicopters,\N,FAC,FAROECOPTER,DA,N
Argentine Air Force,\N,FAG,FUAER,AR,N
Air Fiji,PC,FAJ,FIJIAIR,FJ,N
AF-Air International,\N,FAN,FANBIRD,AO,N
Aviation Data Systems,\N,FBW,\N,US,N
Air Carriers,\N,FCI,FAST CHECK,US,N
Aerofrisco,\N,FCO,AEROFRISCO,MX,N
Alfa 4,\N,FCU,\N,MX,N
African Airlines,\N,FDA,AIR SANKORE,ML,N
African Medical and Research Foundation,\N,FDS,FLYDOC,KE,N
Aero Freight,\N,FGT,FREIAERO,MX,N
Aerosafin,\N,FIC,AEROSAFIN,MX,N
Air Finland,OF,FIF,AIR FINLAND,FI,Y
Aerodata Flight Inspection,\N,FII,FLIGHT CHECKER,GM,N
Airfix Aviation,\N,FIX,AIRFIX,FI,Y
Air Pacific,FJ,FJI,PACIFIC,FJ,Y
Air Falcon,\N,FLD,\N,PK,N
Air Florida,QH,FLZ,AIR FLORIDA,US,Y
Air Fret De Mauritanie,\N,FMT,\N,MR,N
Avio Nord,\N,FNM,\N,IT,N
Aeroflota Del Noroeste,\N,FNO,RIAZOR,SP,N
Aero Fenix,\N,FNX,AERO FENIX,FR,N
Ford Motor Company,\N,FRD,FORD,US,N
African Company Airlines,\N,FPY,AFRICOMPANY,CF,N
Afrijet Airlines,\N,FRJ,AFRIJET,NI,N
Afrika Aviation Handlers,\N,FRK,AFRIFAST,KE,N
Afrique Chart'air,\N,FRQ,CHARTER AFRIQUE,CM,N
Aerofreight Airlines,\N,FRT,\N,RS,N
Aereos Limited,\N,FST,FAST TRACK,UK,N
Air Affaires Tchad,\N,FTC,AFFAIRES TCHAD,CD,N
ABC Bedarsflug,\N,FTY,FLY TYROL,AU,N
Air Iceland,NY,FXI,FAXI,IC,Y
Air Philippines,2P,GAP,ORIENT PACIFIC,RP,Y
Aerogaucho,\N,GAU,AEROGAUCHO,UY,N
Aero Business Charter,\N,GBJ,GLOBAL JET,GM,N
Atlantic Airlines,\N,GBN,ATLANTIC GABON,GB,N
Aeronor,\N,GCF,AEROCARTO,SP,N
Aerogem Cargo,\N,GCK,AEROGEM,GH,N
Aerovias del Golfo,\N,GFO,AEROVIAS GOLFO,MX,N
Aeronautica,\N,GGL,GIRA GLOBO,AO,N
Air Georgian,ZX,GGN,GEORGIAN,CA,N
Aviance,\N,GHL,HANDLING,UK,N
Air Ghana,\N,GHN,AIR GHANA,GH,N
African International Transport,\N,GIL,AFRICAN TRANSPORT,GV,N
Air Guinee Express,2U,GIP,FUTURE EXPRESS,GV,Y
Africa Airlines,\N,GIZ,AFRILENS,GV,N
Air Gemini,\N,GLL,TWINS,AO,N
Aero Charter,\N,GLT,GASLIGHT,US,N
Aguilas Mayas Internacional,\N,GME,MAYAN EAGLES,GT,N
Aerotaxis Guamuchil,\N,GMM,AEROGUAMUCHIL,MX,N
Aeroservicios Gama,\N,GMS,SERVICIOS GAMA,MX,N
Amber Air,0A,GNT,GINTA,LH,N
Alberta Government,\N,GOA,ALBERTA,CA,N
Air Scotland,\N,GRE,GREECE AIRWAYS,GR,N
Air Georgia,DA,GRG,AIR GEORGIA,GG,N
Air Cargo Center,\N,GRI,\N,TP,N
Air Greenland,GL,GRL,GREENLAND,DA,Y
Allegro,LL,GRO,ALLEGRO,MX,N
Agroar - Trabalhos Aereos,\N,GRR,AGROAR,PO,N
Aircompany Grodno,\N,GRX,GRODNO,BO,N
Airlift Alaska,\N,GSP,GREEN SPEED,US,N
Agrocentr-Avia,\N,GSV,AGRAV,KZ,N
Altin Havayolu Tasimaciligi Turizm Ve Ticaret,\N,GTC,GOLDEN WINGS,TU,N
Atlas Air,5Y,GTI,GIANT,US,Y
Aerotaxi Grupo Tampico,\N,GTP,GRUPOTAMPICO,MX,N
Aerotaxis de Aguascalientes,\N,GUA,AGUASCALIENTES,MX,N
Air Guyane,GG,GUY,GREEN BIRD,FG,Y
Air Victoria Georgia,\N,GVI,IRINA,GG,N
Air D'Ayiti,H9,HAD,HAITI AVIA,HA,N
Air Comores International,GG,HAH,AIR COMORES,CN,N
Air Taxi,\N,HAT,TAXI BIRD,FR,N
Aerohein,\N,HEI,AEROHEIN,CI,N
Atlantic Air Lift,\N,HGH,HIGHER,FR,N
Atlantic Airlines de Honduras,\N,HHA,ATLANTIC HONDURAS,HO,N
Aviacion Ejecutiva De Hildago,\N,HID,EJECUTIVA HIDALGO,MX,N
Air Haiti,\N,HJA,AIRHAITI,HA,N
Al Rais Cargo,\N,HJT,AL-RAIS CARGO,AE,N
Air-Invest,\N,HKH,HAWKHUNGARY,HU,N
Air Tahoma,\N,HMA,TAHOMA,US,N
Air Nova,\N,HMT,HAMILTON,CA,N
Aero Homex,\N,HOM,AERO HOMEX,MX,N
Almiron Aviation,\N,HPO,ALMIRON,UG,N
Avinor,\N,HQO,\N,NO,N
Airlink Airways,\N,HYR,HIGHFLYER,EI,N
Air Horizon,8C,HZT,HORIZON TOGO,TO,N
AC Insat-Aero,\N,IAE,\N,RS,N
Air Inter Cameroun,\N,ICM,INTER-CAMEROUN,CM,N
Air Lift,\N,IFI,HELLAS LIFT,GR,N
Aero Survey,\N,IKM,GHANA SURVEY,GH,N
Aero Airline,\N,ILK,ILEK,KZ,N
Airtime Charters,\N,IME,AIRTIME,UK,N
Aerotaxis Cimarron,\N,IMN,TAXI CIMARRON,MX,N
Aero International,\N,INA,AERO-NACIONAL,MX,N
Aeroingenieria,\N,ING,AEROINGE,CI,N
Aeroservicios Intergrados de Norte,\N,INO,INTENOR,MX,N
Airpull Aviation,\N,IPL,IPULL,SP,N
Arvand Airlines,\N,IRD,ARVAND,IR,N
Atlas Aviation Group,\N,IRH,ATLAS AVIA,IR,N
Aram Airline,\N,IRW,ARAM,IR,N
Aria Tour,\N,IRX,ARIA,IR,N
Aerotaxi,\N,ITE,AEROTAXI,EZ,N
Avita-Servicos Aereos,\N,ITF,AIR AVITA,AO,N
Aero Citro,\N,ITO,AERO CITRO,MX,N
Air Executive,\N,IVE,COMPANY EXEC,SP,N
Aviainvest,\N,IWS,\N,RS,N
Aerojal,\N,JAD,AEROJAL,MX,N
Airlink,\N,JAR,AIRLINK,AU,N
Ambjek Air Services,\N,JEE,AMBJEK AIR,NI,N
Avfinity,\N,UTX,\N,US,N
Alexandair,\N,JMR,ALEXANDAIR,CA,N
Air Jamaica Express,\N,JMX,JAMAICA EXPRESS,JM,N
Air Swift Aviation,\N,JOA,\N,AS,N
Aerojobeni,\N,JOB,JOBENI,MX,N
Atyrau Air Ways,IP,JOL,EDIL,KZ,N
Aerosmith Aviation,\N,JPR,JASPER,US,N
Arrendamiento de Aviones Jets,\N,JTS,AVIONESJETS,MX,N
Aero Juarez,\N,JUA,JUAREZ,MX,N
Air Canada Jazz,QK,JZA,JAZZ,CA,Y
Asia Aero Survey and Consulting Engineers,\N,KAA,AASCO,KS,N
Air Kirovograd,\N,KAD,AIR KIROVOGRAD,UP,N
Air Mach,\N,KAM,ICO-AIR,IT,N
Air Kufra,\N,KAV,AIRKUFRA,LY,N
Arkhabay,\N,KEK,ARKHABAY,KZ,N
Aero Charter Krifka,\N,KFK,KRIFKA AIR,AU,N
Air Kraft Mir,\N,KFT,AIR KRAFT MIR,UZ,N
Air Concorde,\N,KGD,CONCORDE AIR,BU,N
Alexandria Airlines,\N,KHH,\N,EG,N
Afit,\N,KIE,TWEETY,GM,N
Air South,\N,KKB,KHAKI BLUE,US,N
Atlasjet,KK,KKK,ATLASJET,TU,Y
Air Mali International,\N,KLB,TRANS MALI,ML,N
Aerokaluz,\N,KLZ,AEROKALUZ,MX,N
Air Koryo,JS,KOR,AIR KORYO,KN,Y
Araiavia,\N,KOY,ALEKS,KZ,N
AeroSucre,\N,KRE,AEROSUCRE,CO,N
Air Kokshetau,\N,KRT,KOKTA,KZ,N
Air Kissari,\N,KSI,KISSARI,AO,N
Aeronavigaciya,\N,KTN,AERONAVIGACIYA,UP,N
Alliance Avia,\N,KVR,KAVAIR,KZ,N
Av Atlantic,\N,KYC,DOLPHIN,US,N
Air Astana,KC,KZR,ASTANALINE,KZ,Y
Aerovias De Lagos,\N,LAG,AEROLAGOS,MX,N
Albanian Airlines,LV,LBC,ALBANIAN,AL,Y
Albisa,\N,LBI,ALBISA,MX,N
Albatros Airways,\N,LBW,ALBANWAYS,AL,N
